316539388,"Datical","Datical","null","null","false"
258283764,"EloiseSkella","Eloise","null","null","false"
3308228838,"frankrickdotcom","Frank","null","null","false"
2615262882,"cholamuro804","micaela","null","null","false"
15810385,"versionone","VersionOne","null","null","false"
1430585155,"GRUVERGary","Gary GRUVER","null","null","false"
3378005435,"sheathmarketing","Steven Heath","null","null","false"
1947016902,"netConsultLtd","netConsult Ltd","null","null","false"
561339555,"DJR_BigBlue","Dennis Reardon","null","null","false"
49607086,"cevoaustralia","Cevo","null","null","false"
50045914,"TheAgileCraft","AgileCraft","null","null","false"
3263261868,"jadhav_pratikdd","Pratik Jadhav","null","null","false"
1862439649,"donne_martin","Donne Martin","null","null","false"
577894500,"TomDeCubber","Tom De Cubber","null","null","false"
2203354099,"ChoiceHotelJobs","Choice Hotels Jobs","null","null","false"
2875471715,"EAgileSymposium","EAgileSymposium","null","null","false"
34239824,"davidakka","David Akka","null","null","false"
1502461424,"AlanSanie","Alan Sanie","null","null","false"
3275160234,"6b52168381be43e","Farar Farar","null","null","false"
2984479160,"bliss_ai","Bliss","null","null","false"
198483889,"dr_morton","Morten Middelfart","null","null","false"
3259968536,"793_702","1 702-793-1061","null","null","false"
129945172,"mickey_graham","Mickey Graham","null","null","false"
28262754,"DrNicoleLipkin","Dr. Nicole Lipkin","null","null","false"
2491263386,"LivingstoneTech","Livingstone","null","null","false"
3258511338,"ImranDhantiya","dr imran dhantiya","null","null","false"
632848930,"JustSpices","Just Spices","null","null","false"
341475278,"rawrdrey","Audrey Harry","null","null","false"
549619284,"IanMoriarty1","Ian Moriarty","null","null","false"
331209845,"paboyle66","Patrick Boyle","null","null","false"
442357673,"Bridg3t_Rodi","Bridget Rodriguez","null","null","false"
901735380,"kaizenpeople_it","KaizenPeople","null","null","false"
296320946,"SAPTradeGeek","Kevin McCollom","null","null","false"
2918311759,"PrinceMolu","Kishan prince molu","null","null","false"
861920899,"Architekwiki","Rick Wolnitzek","null","null","false"
191449523,"ipapirov","Igor Papirov","null","null","false"
1002477324,"TheValerieVonn","Valerie Vonn","null","null","false"
2163704124,"novehyragebo","Aelius Pennington","null","null","false"
588465294,"CKorenbeusser","Cyril Korenbeusser","null","null","false"
912070104,"inproacc","Lino_","null","null","false"
3047481330,"TerracinaRenee","Renee Terracina ","null","null","false"
3255013551,"mrs_lesliehill","Leslie Hill","null","null","false"
2964946347,"AndreaZinsli","Andrea Zinsli","null","null","false"
53275781,"fordsand","Sanford Booker","null","null","false"
213646047,"Wisdom_Ink","Wisdom Ink","null","null","false"
1703495640,"NelsonDavidJR","Nelson David JR","null","null","false"
20615524,"paulhopwood","Paul Hopwood","null","null","false"
1703529374,"NiloMatter","Nilo Matter","null","null","false"
3226644626,"devopsnews","DevOpsNews.io","null","null","false"
37707571,"hrosendahl","Henrik Rosendahl","null","null","false"
3127649052,"cheapgifts4u","Cheap Gifts","null","null","false"
1703549941,"MondeMoreira","Monde Moreira","null","null","false"
3227273226,"BhatukJafar","Jafar Bhatuk","null","null","false"
18087450,"Orrin_Woodward","Orrin Woodward","null","null","false"
1703570989,"JohnFortune88","John Fortune","null","null","false"
56400461,"Judyj5","Judy Jacobs","null","null","false"
1703489076,"EltonNova","Elton Nova","null","null","false"
1703506296,"MotorLogs_","Andre Hospidales","null","null","false"
1703503944,"Elite_Men1","Elite Men","null","null","false"
3004102703,"OSSFriends","Open Source Friends","null","null","false"
3195354284,"Kasim7067","kasim","null","null","false"
2946752914,"amazemeet","amazemeet","null","null","false"
2913367203,"AgileInABag","Agile in a Bag","null","null","false"
1704942398,"DEEP_HOUSE_BAES","DEEP HOUSE BAES","null","null","false"
16529873,"jstorres","Jesse Torres","null","null","false"
304626531,"tirrellpayton","Tirrell","null","null","false"
385017383,"Yodiz_Team","Yodiz","null","null","false"
121773117,"PowerlinesZA","Dave Glazier","null","null","false"
2987977654,"RobTargos","Robert Targos","null","null","false"
70924722,"pereira_jude","Jude Pereira","null","null","false"
102379741,"AgileRichmond","Agile Richmond","null","null","false"
16047616,"BrianBranagan","Brian Branagan","null","null","false"
2169379537,"MichaelEinkauf","Michael Einkauf","null","null","false"
2950736344,"woibiasr22","Laurine Jenkins","null","null","false"
316441586,"Leadershiip","Leadership Tips","null","null","false"
2316709313,"hashtaglinZ","Lindsay","null","null","false"
317336765,"BrittanyTheOf","Brittany Dunn","null","null","false"
525604815,"Shivanand_25","Shivanand Biradar","null","null","false"
366075569,"indyagilista","Lori Priller","null","null","false"
20169430,"chrisdyer7","Chris Dyer","null","null","false"
110796181,"OnCloudOne","CloudOne","null","null","false"
1345401338,"NuHarbor","NuHarbor Security","null","null","false"
29658846,"pagerduty","PagerDuty","null","null","false"
14137033,"nimkar","Nilesh Nimkar","null","null","false"
1230139123,"vineshglb","vinesh","null","null","false"
152762076,"spadani1","Saleem Padani","null","null","false"
983071932,"BespokeSManager","Social Media Manager","null","null","false"
2831514986,"taigaio","Taiga.io","null","null","false"
7909542,"tommeloche","Thomas Meloche","null","null","false"
3125901373,"RavjiAli","Ali Ravji","null","null","false"
244731785,"crathsack","Christopher Rathsack","null","null","false"
22649395,"DibbeEdwards","Dibbe Edwards","null","null","false"
2898656006,"DevopsRR","DevOps","null","null","false"
3017872099,"DOESsummit","DOES Summit","null","null","false"
2577598749,"docloudright","Do Cloud Right","null","null","false"
615927039,"GordonTredgold","Gordon Tredgold","null","null","false"
8813232,"johnkleb","John Kleb","null","null","false"
401325817,"SteveSalvin","Steve Salvin","null","null","false"
436812780,"NikoNikoApp","Niko Niko","null","null","false"
1626842281,"MattBowd1","Matt Bowd","null","null","false"
46977576,"beckfeldt","Bruce Eckfeldt","null","null","false"
279961469,"AiimiLtd","Aiimi Ltd","null","null","false"
257508936,"codescrum","Jairo Diaz","null","null","false"
562054400,"CreationTec","Creation ☁","null","null","false"
42654085,"loggly","Loggly, Inc.","null","null","false"
994271869,"GoodSenseIO","Good Sense","null","null","false"
2722015274,"joefahej","Joe Fahej","null","null","false"
46081994,"MatthewSWMorris","Matthew Morris","null","null","false"
1140959100,"IT_Mgmt","IT Management","null","null","false"
16437734,"RallySoftware","Rally Software","null","null","false"
297137315,"claudehanhart","Claude Hanhart","null","null","false"
2348499800,"giulio_borri","Giulio Borri","null","null","false"
81456665,"budastar","Tom Weinberger","null","null","false"
1549852284,"IBMServices","IBM GTS","null","null","false"
2956715446,"KPSPARTNERSHIP","KPS Ltd","null","null","false"
39952775,"mak0ski","Dan Makoski","null","null","false"
2456193444,"CrowdTEvent","CrowdTEvent","null","null","false"
33204136,"Stelligent","Stelligent","null","null","false"
41557382,"Rakesh4","Rakesh Parshotam","null","null","false"
710911710,"SanoviTech","Sanovi Technologies","null","null","false"
21630490,"RichardKnaster","Richard Knaster","null","null","false"
141340621,"urbancode","UrbanCode Products","null","null","false"
2240832373,"SbaconB","Steve Bacon","null","null","false"
2754944204,"progscon","ProgSCon London","null","null","false"
63066404,"davidgimelle","David Gimelle","null","null","false"
1442254766,"agiletourlondon","Agile Tour London","null","null","false"
2409575058,"Logoedtee","Logoedtee","null","null","false"
454219112,"SAPCloud","SAP Cloud Solutions","null","null","false"
1682256080,"TeamXcelerator","Team Xcelerator Inc.","null","null","false"
180674424,"sumeet_sarna","Sumeet","null","null","false"
117142912,"sonatype","Sonatype","null","null","false"
150287649,"mepperla","Narasimhan Mepperla","null","null","false"
400283486,"Pragmatic_IT","ITAdvisor.co ","null","null","false"
14702706,"CollabNet","CollabNet","null","null","false"
88137608,"bsharponline","Brian Sharp","null","null","false"
2820828657,"sheminaz","Sheminaz Ravji","null","null","false"
163986553,"drew_firment","Drew Firment","null","null","false"
2855716673,"frebetts","freda betts","null","null","false"
35563232,"isexton","Ian Sexton","null","null","false"
253663760,"ambarmstrong","Amber Armstrong","null","null","false"
25638375,"HRsoft_Inc","HRsoft","null","null","false"
600180372,"paspung","Peter Spung","null","null","false"
22634164,"MeghanMBiro","Meghan M. Biro","null","null","false"
204479142,"bbdavison","Bonnie","null","null","false"
59534395,"lithespeed","LitheSpeed","null","null","false"
446381221,"carmendeardo","Carmen DeArdo","null","null","false"
14706388,"dominicad","Dominica DeGrandis","null","null","false"
2572888308,"ITSM_Eric","Eric J. Montijo","null","null","false"
109617652,"rationaluc","RationalUserGroup","null","null","false"
88769088,"virtdata","Kyle Hailey","null","null","false"
55047320,"stefan__b","Stefan Bourlon","null","null","false"
2373970873,"pescador_bob","Brent Fisher","null","null","false"
16387061,"astorrs","Andrew Storrs","null","null","false"
43413200,"TechniShawn","TechniShawn","null","null","false"
12249402,"desbiens","desbiens","null","null","false"
36954785,"tcrawfordpcs","Tim Crawford","null","null","false"
2577468941,"kelly_schupp","Kelly Schupp","null","null","false"
1911294079,"JTblueagility","Jane Tudor","null","null","false"
69654060,"robfarrisjr","Rob Farris","null","null","false"
400962072,"MasterScrum","Master Scrum","null","null","false"
72886504,"RationalPartner","ratlbp@us.ibm.com","null","null","false"
38731639,"esimone928","Eric Simone","null","null","false"
18976443,"eabukasis","Eyal Abukasis","null","null","false"
312764174,"Abailey_CO","Ashley E. Bailey","null","null","false"
2817132014,"openspacify","Spacify","null","null","false"
2809721208,"janetkosco","Janet kosco","null","null","false"
2508107810,"WadeTowles","Wade Towles","null","null","false"
2437722576,"EROADCareers","EROADCareers","null","null","false"
14375294,"bitfield","John Arundel","null","null","false"
1071441007,"anthcaraffa","Anthony V. Caraffa","null","null","false"
366048213,"EricMinick","Eric Minick","null","null","false"
930701678,"flyoverdan","Daniel Gilio","null","null","false"
67375687,"kfranceUS","Ken France","null","null","false"
389357178,"GrowingAgile","Growing Agile ","null","null","false"
412323254,"johnlanuti","John Lanuti","null","null","false"
38735404,"ClearBlade","ClearBlade","null","null","false"
420091208,"ScaledAgile","Scaled Agile","null","null","false"
34679103,"rationalsupport","IBM Rational Support","null","null","false"
556650732,"sd_architect","Sanjeev Sharma","null","null","false"
